area,property_type,bedRoom,bathroom,balcony,facing,sector,society_name,Price,Study_room,Servant_room,Pooja_room,Other,floor,age,feature_score,furnish_score,rate
7090.0,flat,3,3,3,North-West,37C,corona optus,1.25,0,0,0,1,4.0,Relatively New,9,0.0,1763.046544428773
5454.0,flat,3,5,3+,North-West,37C,imperia the esfera,0.99,0,1,0,0,5.0,Relatively New,9,0.0,1815.1815181518152
8424.0,flat,3,3,3,West,102,emaar gurgaon greens,1.39,0,1,0,0,7.0,Relatively New,6,20.0,1650.0474833808164
10364.0,flat,3,3,3+,East,Nirvana Country,the close north,2.7,0,1,0,0,6.0,Mid,32,12.5,2605.1717483597067
7987.0,flat,4,4,3,West,37D,bptp terra,1.75,0,0,0,1,7.0,Relatively New,24,27.5,2191.060473269062
7074.0,flat,4,3,3+,North-East,37D,bptp terra,1.55,0,0,0,1,19.0,Relatively New,24,46.0,2191.122420130054
7302.0,flat,4,3,3+,North,37D,bptp terra,1.6,0,0,0,1,7.0,Relatively New,24,41.0,2191.1804984935634
8000.0,flat,3,3,3+,East,109,ats tourmaline,1.4,0,0,0,0,5.0,Relatively New,8,0.0,1750.0
9350.0,flat,3,3,3,North-West,70A,bptp astaire gardens,1.8,1,0,0,0,3.0,Relatively New,27,3.5,1925.1336898395723
5960.0,flat,4,5,3+,North-West,107,mm woodshire,1.65,0,1,0,0,12.0,Relatively New,6,30.0,2768.4563758389263
14991.0,flat,3,5,3+,North,30,unitech uniworld city,3.55,0,1,0,0,16.0,Old,26,37.0,2368.0875191781734
2898.4444444444443,flat,4,4,3+,North-East,Dlf Phase,dlf the icon,6.0,0,1,0,0,18.0,Old,30,35.0,20700.75902783102
10250.0,flat,3,4,3,North-West,48,bestech park view city,1.8,1,0,0,0,3.0,Mid,19,31.5,1756.0975609756097
10638.0,flat,3,4,3,South,70A,aipl the peaceful homes,2.5,0,1,0,0,8.0,Relatively New,30,48.5,2350.0658018424515
6382.0,flat,4,3,3,South-East,39,hector trimurti heights,1.5,0,1,0,0,10.0,Old,9,62.5,2350.3603885929174
5699.0,flat,3,2,2,South-West,83,vatika lifestyle homes,1.04,0,0,0,0,2.0,Mid,21,0.0,1824.8815581680997
8967.0,flat,2,2,1,West,67A,pyramid urban,0.53,0,0,0,1,6.0,Relatively New,9,18.5,591.0560945689751
8410.0,flat,3,5,3,North-East,70,shree vardhman victoria,1.64,0,1,0,0,8.0,Relatively New,22,22.5,1950.0594530321043
14683.0,flat,4,4,3+,North-East,65,emaar mgf emerald floors premier,2.9,1,1,0,0,4.0,Relatively New,29,48.5,1975.0732139208608
14303.0,flat,3,3,3,North-East,65,emaar mgf emerald floors premier,2.36,1,1,0,0,0.0,Relatively New,29,42.0,1650.0034957701182
3353.3333333333335,flat,3,4,3+,North,54,dlf park place,4.85,0,1,0,0,6.0,Mid,28,58.0,14463.220675944332
6313.0,flat,3,3,2,West,83,vatika gurgaon,1.25,0,1,0,0,2.0,Relatively New,23,0.0,1980.041184856645
4717.0,flat,3,3,2,North,90,shree vardhman flora,0.92,1,0,0,0,6.0,Relatively New,9,46.0,1950.3921984312062
12802.0,flat,3,3,3,North,81,dlf the ultima,2.7,0,1,0,0,15.0,Relatively New,9,57.5,2109.0454616466177
5177.0,flat,2,3,2,North,90,shree vardhman flora,0.7,1,0,0,0,7.0,Relatively New,9,26.5,1352.1344407958277
7179.0,flat,2,2,2,North,85,ss the leaf,1.25,0,0,0,0,16.0,Relatively New,9,38.5,1741.189580721549
8179.0,flat,4,4,3+,South,85,ss the leaf,2.3,0,1,0,0,8.0,Relatively New,6,12.0,2812.079716346742
8305.0,flat,3,4,3,East,85,ss the leaf,2.0,0,1,0,0,8.0,Relatively New,6,31.5,2408.187838651415
6224.0,flat,3,3,2,North-East,83,vatika gurgaon,1.08,0,0,0,1,11.0,Relatively New,6,0.0,1735.2185089974294
12401.0,flat,3,3,3,North-West,65,emaar mgf emerald estate,1.73,0,1,0,0,9.0,Relatively New,31,75.0,1395.0487863881945
2289.1111111111113,flat,2,2,2,West,65,emaar mgf emerald estate,1.3,1,0,0,0,7.0,Relatively New,21,0.0,5679.060285409183
14430.0,flat,4,4,3+,West,65,emaar mgf emerald floors premier,2.85,1,1,0,0,0.0,Relatively New,29,46.5,1975.051975051975
13636.0,flat,3,3,3+,South,65,emaar mgf emerald floors premier,2.25,1,1,0,0,3.0,Relatively New,29,0.0,1650.0440011733647
14242.0,flat,3,3,3,West,65,emaar mgf emerald floors premier,2.35,1,1,0,0,2.0,Relatively New,29,37.0,1650.0491504002248
16969.0,flat,4,4,3,North,65,emaar mgf emerald floors premier,2.8,1,0,0,0,2.0,Relatively New,20,45.5,1650.06777064058
16206.0,flat,3,3,3,South-East,65,emaar mgf emerald floors premier,2.35,1,1,0,0,2.0,Relatively New,12,26.0,1450.0802172035048
13924.0,flat,4,4,3,North-West,65,emaar mgf emerald floors premier,2.75,1,1,0,0,3.0,Relatively New,25,29.0,1975.0071818442975
14303.0,flat,3,3,3,North-East,65,emaar mgf emerald floors premier,2.36,1,1,0,0,2.0,Relatively New,28,41.5,1650.0034957701182
14107.0,flat,4,4,3+,North-East,66,emaar mgf palm terraces select,3.4,0,1,0,0,2.0,Relatively New,26,58.5,2410.1509888707733
5961.0,flat,2,2,2,North,77,umang winter hills,0.8,0,0,0,0,10.0,Relatively New,9,13.5,1342.0567018956551
11000.0,flat,4,4,3+,South-West,Gwal Pahari,independent,7.0,0,1,0,0,6.0,Relatively New,14,0.0,6363.636363636364
9589.0,flat,3,4,3+,North-East,Nirvana Country,unitech fresco,1.8,0,1,0,0,6.0,Mid,30,40.5,1877.1509020752947
10685.0,flat,3,4,3+,North,Nirvana Country,the close north,2.65,0,1,0,0,6.0,Mid,30,37.0,2480.1123069723913
7000.0,flat,3,3,3,South-West,83,vatika gurgaon,1.05,0,0,0,0,3.0,Relatively New,19,0.0,1500.0
10479.0,flat,3,3,3+,North,Nirvana Country,unitech fresco,1.88,0,0,0,1,14.0,Mid,30,45.0,1794.0643191144193
7496.0,flat,2,2,3,North-East,84,alpha corp gurgaonone,1.15,1,0,0,0,8.0,Relatively New,7,33.0,1534.1515474919956
5564.0,flat,4,4,3,East,83,vatika gurgaon,1.33,0,1,0,0,3.0,Relatively New,7,0.0,2390.366642703091
9590.0,flat,3,4,2,North-East,Nirvana Country,unitech harmony,2.6,0,1,0,1,15.0,Relatively New,30,44.5,2711.1574556830033
11401.0,flat,3,3,3+,North,Nirvana Country,the close north,2.97,0,1,0,0,8.0,Mid,30,43.5,2605.034646083677
8955.0,flat,4,4,2,South-West,69,tulip violet,1.8,0,0,1,0,9.0,Relatively New,30,41.5,2010.0502512562814
8855.0,flat,4,4,2,North-East,69,tulip violet,1.78,0,0,1,0,10.0,Relatively New,28,40.0,2010.163749294184
9632.0,flat,3,3,2,South-West,69,tulip violet,1.52,0,0,1,0,4.0,Relatively New,28,41.0,1578.0730897009967
9822.0,flat,3,3,2,North-East,69,tulip violet,1.55,0,0,1,0,9.0,Relatively New,30,38.5,1578.090002036245
8031.0,flat,3,3,1,North-East,86,dlf the skycourt,1.55,0,0,1,0,12.0,Relatively New,30,41.0,1930.0211679741003
8547.0,flat,1,1,1,North-East,83,sapphire eighty three,0.4,0,0,0,0,6.0,Relatively New,8,35.5,468.000468000468
11162.0,flat,3,3,3,South-West,70A,aipl the peaceful homes,2.4,0,1,0,0,11.0,Relatively New,25,20.0,2150.1523024547573
8753.0,flat,3,3,3,South,82,vatika the seven lamps,1.37,1,1,1,0,11.0,Relatively New,28,25.0,1565.1776533759855
11770.0,flat,3,4,3,East,49,vatika city,2.65,0,1,1,0,11.0,Mid,28,70.0,2251.4868309260833
6387.0,flat,3,4,3+,East,104,godrej summit,1.16,0,1,0,0,8.0,Relatively New,24,31.5,1816.1891341788007
5833.0,flat,3,4,3+,East,104,godrej summit,1.05,0,1,0,0,7.0,Relatively New,24,27.5,1800.102863020744
5000.0,flat,4,5,3+,North-East,104,godrej summit,1.35,1,1,1,0,0.0,Relatively New,26,0.0,2700.0
5014.0,flat,4,5,3+,South-East,104,godrej summit,1.35,1,1,1,0,0.0,Relatively New,23,7.0,2692.4611088950937
14615.0,flat,3,3,3,North-East,66,emaar mgf the palm drive,2.85,1,0,0,0,11.0,Relatively New,20,38.0,1950.0513171399248
6003.0,flat,2,2,1,East,84,pivotal devaan,0.35,0,0,0,0,4.0,Relatively New,7,0.0,583.0418124271198
6442.0,flat,2,2,3+,East,107,mm woodshire,0.88,0,0,0,0,3.0,Relatively New,21,24.5,1366.0353927351755
9305.0,flat,3,4,3+,North-East,102,adani mk oyster grande,2.4,1,0,0,0,3.0,Relatively New,9,43.5,2579.2584631918326
12815.0,flat,4,5,3,North-East,60,ireo skyon,3.6,0,1,0,0,24.0,Relatively New,9,60.5,2809.2079594225515
14018.0,flat,4,4,3+,North-East,Gwal Pahari,paras quartier,7.5,0,1,1,1,20.0,Newly House,9,46.5,5350.263946354687
11363.0,flat,2,2,2,South,113,la vida by tata housing,1.45,0,0,0,0,6.0,Relatively New,20,11.0,1276.07146000176
11767.0,flat,3,3,3+,North-East,Nirvana Country,the close north,2.35,0,0,0,0,8.0,Mid,30,46.5,1997.1105634401292
6567.0,flat,2,2,2,East,82,vatika the seven lamps,0.9425,1,0,0,0,12.0,Relatively New,22,21.5,1435.2063347038222
6192.0,flat,2,2,2,West,82,vatika the seven lamps,0.805,0,0,0,0,15.0,Relatively New,26,20.0,1300.0645994832043
12444.0,flat,3,4,3+,North-East,Nirvana Country,the close south,3.1,0,1,0,0,4.0,Mid,30,49.5,2491.1603985856636
6412.0,flat,3,3,3+,East,82,vatika the seven lamps,1.39,1,1,0,0,11.0,Relatively New,25,35.5,2167.810355583281
6533.0,flat,2,2,3+,North,82,vatika the seven lamps,0.9375,1,0,0,0,9.0,Relatively New,25,19.0,1435.0221950099494
5932.0,flat,2,2,2,North-West,82,vatika the seven lamps,0.775,0,0,0,0,0.0,Relatively New,22,15.0,1306.4733648010788
5979.0,flat,2,2,2,North-East,82,vatika the seven lamps,0.855,1,0,0,0,9.0,Relatively New,24,0.0,1430.0050175614651
5221.0,flat,2,2,2,South-West,85,orris aster court,0.685,0,0,0,0,5.0,Relatively New,7,0.0,1312.0091936410652
9046.0,flat,3,4,3+,South-East,79,godrej,2.03,0,1,0,0,7.0,Relatively New,25,9.0,2244.0857837718327
4857.0,flat,3,4,3,West,85,orris carnation residency,0.799,0,1,0,0,4.0,Relatively New,9,19.5,1645.0483837759934
6789.0,flat,2,2,3,South-East,90,shree vardhman flora,0.645,1,0,0,0,9.0,Relatively New,13,0.0,950.0662836942113
5771.0,flat,3,3,2,North-West,84,ss the coralwood,1.01,0,0,0,0,18.0,Relatively New,9,0.0,1750.1299601455553
4951.0,flat,4,5,2,North-East,90,shree vardhman flora,1.27,1,1,0,0,9.0,Newly House,21,0.0,2565.1383558876996
6746.0,flat,2,2,2,East,83,vatika gurgaon,0.84,0,0,0,0,7.0,Mid,29,21.0,1245.1823302697894
7350.0,flat,3,4,3,South-East,85,ss the leaf,1.77,0,1,0,0,6.0,Mid,27,39.5,2408.1632653061224
8348.0,flat,4,4,2,South-West,69,tulip violet,1.68,0,0,1,0,1.0,Relatively New,24,3.0,2012.4580737901294
8408.0,flat,4,4,1,South-East,69,tulip violet,1.66,0,0,1,0,12.0,Relatively New,24,3.0,1974.3101807802093
8861.0,flat,3,3,2,North-East,69,tulip violet,1.4,0,0,1,0,2.0,Relatively New,24,3.0,1579.9571154497235
10928.0,flat,3,4,3+,West,81,dlf the ultima,2.29,0,1,0,0,15.0,Relatively New,22,65.0,2095.5344070278184
6243.0,flat,3,3,3+,West,90,dlf new town heights,1.21,0,1,1,0,7.0,Relatively New,27,0.0,1938.1707512413905
4237.0,flat,3,3,2,North,92,sare homes,0.5,0,0,0,0,1.0,Relatively New,5,0.0,1180.080245456691
5305.0,flat,2,2,2,North-West,77,umang winter hills,0.7120000000000001,1,0,0,0,6.0,Relatively New,24,0.0,1342.130065975495
15189.0,flat,4,4,3+,South-East,65,emaar mgf emerald floors premier,3.0,0,1,0,0,2.0,Relatively New,22,0.0,1975.1135690302192
6837.0,flat,3,3,3+,South-West,90,dlf regal gardens,1.2,0,0,0,0,15.0,Relatively New,27,0.0,1755.155770074594
10545.0,flat,3,3,3,South,72,tata primanti,3.25,0,1,0,0,2.0,Mid,17,0.0,3082.0293978188715
6143.0,flat,2,2,3+,North-East,Sohna,ashiana mulberry,0.9,1,0,0,0,7.0,Mid,27,11.5,1465.0822073905258
6184.0,flat,3,3,3+,North-East,Sohna,ashiana mulberry,1.07,0,0,0,0,7.0,Relatively New,29,0.0,1730.2716688227683
7317.0,flat,2,2,3,South,85,ss the leaf,1.2,0,0,0,0,12.0,Relatively New,27,34.0,1640.0164001640017
7645.0,flat,4,5,3+,South,85,ss the leaf,2.15,0,1,0,0,1.0,Relatively New,29,0.0,2812.2956180510137
8730.0,flat,4,4,1,North-East,69,tulip violet,1.72,0,0,0,0,12.0,Relatively New,23,3.0,1970.2176403207332
8841.0,flat,3,3,1,North-West,69,tulip violet,1.36,0,0,1,0,12.0,Relatively New,23,3.0,1538.2875240357428
8883.0,flat,4,4,1,North-West,69,tulip violet,1.75,0,0,0,0,12.0,Relatively New,23,3.0,1970.0551615445233
8882.0,flat,4,4,1,North-West,69,tulip violet,1.75,0,0,0,0,12.0,Relatively New,23,3.0,1970.276964647602
8966.0,flat,3,3,1,West,69,tulip violet,1.38,0,0,1,0,12.0,Relatively New,23,3.0,1539.1478920365823
8227.0,flat,3,3,1,North-East,69,tulip violet,1.29,0,0,1,0,12.0,Relatively New,23,19.5,1568.007779263401
8675.0,flat,3,3,1,East,69,tulip violet,1.37,0,0,1,0,12.0,Relatively New,25,3.0,1579.2507204610954
8411.0,flat,3,3,1,South-West,69,tulip violet,1.32,0,0,1,0,12.0,Relatively New,23,19.0,1569.373439543455
8445.0,flat,3,3,1,West,69,tulip violet,1.3,0,0,1,0,12.0,Relatively New,22,19.0,1539.3724097098875
6735.0,flat,3,3,3,North,86,dlf new town heights,1.3,0,1,0,0,12.0,Mid,30,25.0,1930.2152932442464
7776.0,flat,3,3,1,South-East,86,dlf the skycourt,1.5,0,0,0,0,15.0,Relatively New,32,0.0,1929.0123456790122
8358.0,flat,4,4,2,North-West,69,tulip violet,1.68,0,0,1,0,2.0,Relatively New,26,3.0,2010.0502512562814
8871.0,flat,3,3,2,North,69,tulip violet,1.4,0,0,1,0,11.0,Relatively New,27,3.0,1578.1760793597114
7894.0,flat,3,3,1,East,86,dlf the skycourt,1.5,0,0,0,1,16.0,Relatively New,9,0.0,1900.1773498859893
7751.0,flat,3,2,2,North-East,107,signature global solera,0.5,0,0,0,1,6.0,Relatively New,9,0.0,645.0780544445878
5980.0,flat,2,2,1,North-West,107,signature global solera,0.36,0,0,0,1,7.0,Relatively New,9,0.0,602.0066889632106
6692.0,flat,4,5,3+,South,72,spaze privy,3.1,1,1,1,0,8.0,Mid,25,23.0,4632.396891811118
5644.0,flat,2,2,1,North,95,rof ananda,0.31,0,0,1,0,5.0,Relatively New,17,12.5,549.2558469170801
5354.0,flat,3,3,3,North-West,92,sare homes,0.71,0,0,1,0,2.0,Relatively New,20,0.0,1326.111318640269
8214.0,flat,3,3,1,South-West,83,vatika lifestyle homes,1.15,0,0,0,0,7.0,Mid,21,17.5,1400.0486973459947
7500.0,flat,3,2,2,South-West,83,vatika lifestyle homes,1.05,0,0,0,0,1.0,Mid,22,19.0,1400.0
11666.0,flat,3,3,3,South-East,61,pioneer park,2.1,0,0,0,0,15.0,Relatively New,9,34.0,1800.102863020744
5828.0,flat,2,2,2,North-East,107,signature global solera,0.285,0,0,0,0,0.0,Relatively New,8,9.5,489.01853122855175
5674.0,flat,2,2,2,North,107,signature global solera,0.2775,0,0,0,0,11.0,Relatively New,10,7.5,489.07296439901313
5623.0,flat,2,2,2,North-West,107,signature global solera,0.275,0,0,0,0,14.0,Relatively New,10,11.0,489.06277787657837
5725.0,flat,2,2,2,South,107,signature global solera,0.28,0,0,0,0,10.0,Relatively New,10,0.0,489.0829694323145
6527.0,flat,1,1,1,North-East,103,signature global grand iva,0.235,0,0,0,0,4.0,Relatively New,5,0.0,360.04289872835915
6489.0,flat,2,2,2,North-West,107,signature global solera,0.355,0,0,0,0,8.0,Relatively New,13,4.5,547.0796732932655
7906.0,flat,3,2,2,South,107,signature global solera,0.51,0,0,0,1,9.0,Relatively New,5,0.0,645.0796863141918
6398.0,flat,2,2,2,South,107,signature global solera,0.35,0,0,0,0,8.0,Relatively New,13,4.5,547.0459518599563
5828.0,flat,2,2,2,South,107,signature global solera,0.285,0,0,0,0,11.0,Relatively New,13,0.0,489.01853122855175
6581.0,flat,2,2,2,South-East,107,signature global solera,0.36,0,0,0,0,8.0,Relatively New,13,4.5,547.0293268500228
12121.0,flat,3,3,3,North-West,65,emaar mgf emerald floors premier,2.0,0,1,0,0,1.0,Relatively New,24,16.0,1650.0288755053214
9768.0,flat,4,4,3,,66,bptp mansions park prime,2.7,0,1,0,1,6.0,Relatively New,4,14.5,2764.1277641277643
16233.0,flat,3,4,3,North-East,65,mm golfestate,4.94,0,1,0,0,15.0,Mid,30,0.0,3043.1836382677266
8706.0,flat,4,4,2,North-East,69,tulip violet,1.75,0,0,0,0,10.0,Relatively New,22,46.5,2010.1079715138985
4854.0,flat,4,5,2,South,90,shree vardhman flora,1.25,1,1,0,0,8.0,Relatively New,29,0.0,2575.1957148743304
4906.0,flat,3,4,3,North-East,90,shree vardhman flora,0.92,0,1,0,0,4.0,Relatively New,25,0.0,1875.2547900529964
5252.0,flat,4,5,2,North-East,90,shree vardhman flora,1.3,1,1,0,0,9.0,Relatively New,25,0.0,2475.2475247524753
12863.0,flat,2,2,1,North-East,69,tulip lemon,0.62,0,0,0,0,4.0,Relatively New,26,18.0,482.00264324030167
8000.0,flat,4,5,3+,East,69,tulip purple,1.92,0,1,0,0,5.0,Relatively New,32,25.5,2400.0
8333.0,flat,4,4,3,West,56,the lions cghs,2.0,0,0,0,1,8.0,Relatively New,9,24.5,2400.0960038401536
8333.0,flat,4,5,3+,South-East,70,tulip ivory,2.0,0,1,0,0,2.0,Relatively New,9,25.5,2400.0960038401536
3067.0,flat,3,4,3,East,Imt Manesar,professional society,0.75,0,1,0,0,3.0,Relatively New,3,9.5,2445.3863710466253
7682.0,flat,3,4,3,North,85,ss the leaf,1.85,1,1,0,0,2.0,Relatively New,9,32.5,2408.2270242124446
6339.0,flat,2,2,3+,East,91,tarc maceo,0.89,0,0,0,1,9.0,Relatively New,4,14.5,1404.0069411579113
5896.0,flat,3,4,2,East,85,orris aster court premier,1.25,0,1,0,0,6.0,Relatively New,9,42.0,2120.081411126187
12706.0,flat,3,3,3,South-West,102,shapoorji pallonji joyville gurugram,2.15,0,0,0,0,10.0,Relatively New,9,15.5,1692.11396190776
12650.0,flat,3,3,3+,South-West,67,ireo victory valley,3.05,0,1,0,0,21.0,Relatively New,30,63.5,2411.0671936758895
12945.0,flat,3,3,3,North-East,67,mm merlin,2.65,0,0,0,1,0.0,Relatively New,30,46.5,2047.1224410969487
6666.0,flat,2,2,3,South,81,signature global synera,0.49,0,0,0,0,5.0,Relatively New,24,0.0,735.0735073507351
10996.0,flat,3,3,3,South,70A,aipl zen residences,1.82,0,0,0,0,12.0,Relatively New,20,0.0,1655.147326300473
6802.0,flat,2,2,3,South,81,signature global synera,0.5,0,0,0,0,6.0,Relatively New,24,0.0,735.0779182593354
5049.0,flat,3,3,3,North-East,77,umang winter hills,0.92,0,0,0,1,17.0,Relatively New,9,34.0,1822.1429986135868
8461.0,flat,3,4,3,North,70,shree vardhman victoria,1.65,0,1,0,0,1.0,Relatively New,30,46.0,1950.1240988062877
7586.0,flat,2,2,2,South-East,70A,capital residences,1.1,1,0,0,0,10.0,Relatively New,8,15.5,1450.0395465330873
7844.0,flat,3,3,3,South,70A,capital residences,1.55,1,1,1,1,8.0,Relatively New,8,14.0,1976.032636409995
8771.0,flat,3,3,2,South-East,70A,bptp astaire gardens,1.25,0,0,0,1,1.0,Relatively New,9,14.5,1425.1510660129975
8658.0,flat,4,4,3,,70A,bptp astaire gardens,1.6,1,0,0,1,1.0,Relatively New,8,15.5,1848.001848001848
8518.0,flat,2,2,3,South-East,70,shree vardhman victoria,1.15,1,0,0,1,8.0,Relatively New,9,2.5,1350.0821789152383
8205.0,flat,3,3,3,South,70,shree vardhman victoria,1.6,1,1,1,1,10.0,Relatively New,8,9.0,1950.0304692260816
9523.0,flat,4,5,3+,West,81,bestech park view grand spa,4.0,0,1,0,0,15.0,Relatively New,25,48.5,4200.35703034758
8345.0,flat,3,4,3+,South-East,81,bestech park view grand spa,2.22,0,1,0,0,15.0,Relatively New,32,39.5,2660.275614140204
9419.0,flat,4,5,2,South,81,bestech park view grand spa,3.0,0,1,0,0,6.0,Relatively New,23,28.5,3185.051491665782
5923.0,flat,2,2,2,South,82,vatika the seven lamps,1.0,1,0,0,0,11.0,Relatively New,21,22.5,1688.3336147222692
2166.6666666666665,flat,5,7,3,North-East,62,pioneer araya,10.75,0,1,0,0,10.0,Relatively New,29,33.5,49615.38461538462
2165.3333333333335,flat,4,6,3,East,62,pioneer araya,9.14,1,1,0,0,16.0,Relatively New,30,46.5,42210.59113300492
2168.1111111111113,flat,4,6,3,East,62,pioneer araya,8.35,0,1,1,0,16.0,Relatively New,29,26.5,38512.78634756316
3560.0,flat,3,3,3+,South,1,hsiidc sidco shivalik apartments,0.73,0,1,0,0,2.0,Mid,18,0.0,2050.561797752809
3653.0,flat,3,4,3,South-East,1,imt view society,0.95,0,1,0,0,6.0,Mid,15,0.0,2600.6022447303585
3840.0,flat,2,2,3,South,1,hsiidc sidco shivalik apartments,0.48,0,0,0,0,7.0,Mid,18,0.0,1250.0
3323.0,flat,3,3,3+,South,1,hsiidc sidco aravali,0.86,0,1,0,0,3.0,Mid,17,0.0,2588.0228708997893
3129.0,flat,3,3,3+,South-West,1,hsiidc sidco aravali,0.81,0,1,0,0,2.0,Mid,16,0.0,2588.6864813039315
14167.0,flat,3,3,3,West,67,mm merlin,2.9,0,0,0,1,0.0,Relatively New,9,39.5,2047.0106585727394
7400.0,flat,1,1,2,North-East,71,signature andour heights,0.37,0,0,0,0,2.0,Relatively New,6,12.0,500.0
8428.0,flat,2,2,1,North-East,71,signature andour heights,0.59,0,0,0,0,6.0,Mid,13,9.5,700.047460844803
10000.0,flat,2,2,1,South-West,71,signature andour heights,0.6,0,0,1,0,5.0,Relatively New,11,0.0,600.0
8222.0,flat,1,1,2,North-East,71,signature andour heights,0.37,0,0,0,0,2.0,Relatively New,14,0.0,450.01216249087815
6588.0,flat,2,2,3+,,107,mm woodshire,0.9,0,0,0,0,4.0,Relatively New,6,0.0,1366.120218579235
14254.0,flat,3,5,3,North,70,shree vardhman victoria,1.66,0,1,0,0,8.0,Relatively New,23,20.0,1164.5853795425846
7334.0,flat,4,4,3+,East,90,dlf new town heights,2.0,0,1,0,1,20.0,Mid,9,0.0,2727.024815925825
14384.0,flat,3,5,3,North-East,70,shree vardhman victoria,1.67,0,1,0,0,5.0,Mid,22,19.0,1161.0122358175752
8461.0,flat,2,2,2,North-East,70,shree vardhman victoria,1.1,0,0,0,0,8.0,Relatively New,24,10.0,1300.082732537525
8205.0,flat,3,5,3,North,70,shree vardhman victoria,1.6,0,1,0,0,6.0,Relatively New,25,9.0,1950.0304692260816
7925.0,flat,2,2,3,North,70,shree vardhman victoria,1.07,1,0,0,0,8.0,Relatively New,25,7.0,1350.1577287066245
8756.0,flat,4,4,2,North,69,tulip violet,1.76,0,0,0,0,6.0,Relatively New,25,12.0,2010.0502512562814
9822.0,flat,3,3,2,North-East,69,tulip violet,1.55,0,0,1,0,5.0,Relatively New,25,0.0,1578.090002036245
9482.0,flat,4,5,3+,East,Gwal Pahari,krrish provence estate,5.5,1,1,1,0,11.0,Newly House,29,0.0,5800.46403712297
5599.0,flat,2,2,1,South-West,99A,conscient habitat,0.271,0,0,0,1,8.0,Relatively New,9,0.0,484.0150026790498
4745.0,flat,2,2,1,North-East,99A,prime habitat,0.261,0,0,0,1,6.0,Relatively New,16,0.0,550.0526870389884
9876.0,flat,2,2,2,East,102,shapoorji pallonji joyville gurugram,1.25,0,0,0,0,0.0,Relatively New,17,0.0,1265.6946132037262
9772.0,flat,3,4,3+,East,102,conscient heritage max,2.1,1,1,0,0,10.0,Relatively New,17,0.0,2148.997134670487
6859.0,flat,2,2,3+,North,106,paras dews,0.95,0,0,0,0,2.0,Relatively New,9,14.0,1385.0415512465374
6642.0,flat,2,2,3+,East,106,paras dews,0.92,0,0,0,0,2.0,Relatively New,30,3.0,1385.1249623607348
7102.0,flat,3,4,3+,North-East,106,paras dews,1.25,0,1,0,0,5.0,Relatively New,29,6.0,1760.0675865953253
9255.0,flat,2,2,3+,North-East,106,paras dews,0.87,0,0,0,0,1.0,Newly House,30,16.5,940.032414910859
6818.0,flat,3,4,3+,North-East,106,paras dews,1.2,0,1,0,0,9.0,Relatively New,32,1.0,1760.0469345849222
8888.0,flat,2,2,3,South-East,37D,ramprastha the edge towers,0.8,0,0,0,1,10.0,Relatively New,30,0.0,900.0900090009001
5536.0,flat,3,3,3+,North-East,37D,ramprastha the edge towers,0.98,0,0,1,0,5.0,Relatively New,30,0.0,1770.2312138728323
10344.0,flat,2,2,2,North-East,113,la vida by tata housing,1.32,0,0,0,0,3.0,Relatively New,9,2.0,1276.1020881670534
6750.0,flat,3,3,3,East,56,shri banke bihari society,1.35,0,0,0,1,5.0,Old,17,25.0,2000.0
11694.0,flat,4,5,3+,North-East,111,puri diplomatic greens,3.45,0,1,0,0,9.0,Relatively New,18,0.0,2950.2308876346847
9022.0,flat,3,4,3+,North,81,bestech park view grand spa,2.4,1,1,0,0,8.0,Newly House,30,46.5,2660.164043449346
12012.0,flat,4,4,3+,East,81,dlf the ultima,3.45,0,1,0,0,10.0,Newly House,30,61.5,2872.1278721278723
10553.0,flat,3,3,3+,North-East,81,dlf the ultima,2.25,0,1,0,0,15.0,Relatively New,32,56.5,2132.0951388230833
7175.0,flat,3,3,3,North-West,37C,corona optus,1.25,1,0,0,0,2.0,Relatively New,9,0.0,1742.1602787456445
7185.0,flat,3,3,3+,North,37C,corona optus,1.43,0,1,0,1,2.0,Relatively New,9,0.0,1990.2574808629088
7231.0,flat,3,3,3,South,37C,corona optus,1.27,0,0,0,1,2.0,Relatively New,9,0.0,1756.3269257364127
7185.0,flat,3,3,3+,North-West,37C,corona optus,1.43,1,1,0,1,2.0,Relatively New,9,0.0,1990.2574808629088
8928.0,flat,3,3,3,South-East,37C,corona optus,1.25,1,0,0,0,2.0,Relatively New,9,0.0,1400.089605734767
7236.0,flat,3,3,3+,North-West,37C,corona optus,1.44,1,1,0,1,2.0,Relatively New,9,0.0,1990.0497512437812
7203.0,flat,3,3,3,South,37C,corona optus,1.27,1,0,0,1,2.0,Relatively New,9,0.0,1763.154241288352
5405.0,flat,3,4,3,West,37C,imperia the esfera,1.1,1,1,0,0,9.0,Relatively New,9,0.0,2035.1526364477336
