area,property_type,bedRoom,bathroom,balcony,sector,Price,Study_room,Servant_room,Pooja_room,Other,floor,age,feature_score,furnish_score
2043.555555555556,flat,4,5,3+,108,3.0,0,1,0,0,Low Floor,Relatively New,High,High
4219.0,flat,1,1,1,Sohna,0.2,0,0,0,0,Mid Floor,Newly House,Medium,Unfurnished
5000.0,flat,2,2,3,92,0.5,0,0,0,0,Low Floor,Mid,Medium,Unfurnished
12012.0,flat,3,3,2,113,2.0,0,0,0,0,High Floor,Under Construction,Medium,Unfurnished
9714.0,flat,3,3,3+,89,1.7,1,0,0,0,Mid Floor,Under Construction,Medium,Unfurnished
8953.0,flat,2,2,2,36A,0.65,0,0,0,0,Mid Floor,Relatively New,High,Unfurnished
2111.111111111112,flat,4,4,3,63,7.52,0,0,0,0,High Floor,Newly House,Low,Low
12489.0,flat,4,4,3+,113,2.87,0,1,0,0,Mid Floor,Under Construction,Medium,Medium
14379.0,flat,2,2,3,33,1.2,0,0,0,0,Low Floor,Under Construction,Medium,Unfurnished
10000.0,flat,2,1,1,69,0.6,0,0,0,0,High Floor,Relatively New,Low,High
9230.0,flat,3,5,3,70,1.8,0,0,0,0,Low Floor,Newly House,High,Medium
8026.0,flat,2,2,1,81,0.48,0,0,0,0,High Floor,Relatively New,Low,Medium
12420.0,flat,3,4,3,Chakkarpur,4.3,0,1,0,0,Mid Floor,Old,Medium,Medium
8159.0,flat,2,2,2,89,0.9,1,0,0,1,Mid Floor,Under Construction,High,Unfurnished
12791.0,flat,3,3,3+,70A,2.75,0,0,0,0,High Floor,Relatively New,Low,Low
7058.0,flat,3,3,3+,70A,1.2,0,0,0,0,Low Floor,Relatively New,Medium,High
6571.0,flat,1,1,1,106,0.46,0,0,0,0,High Floor,Newly House,High,Unfurnished
8494.0,flat,3,3,2,37D,1.1,0,0,0,0,Low Floor,Under Construction,Low,Medium
9236.0,flat,2,2,3,68,1.15,0,0,0,0,Mid Floor,Newly House,Low,Unfurnished
9745.0,flat,1,1,No,52,0.45,0,0,1,0,Basement,Mid,Low,Medium
8474.0,flat,2,2,1,Sohna,0.45,0,0,0,0,Mid Floor,Newly House,Low,Unfurnished
5479.0,flat,2,2,No,93,0.4,0,0,0,0,Low Floor,Relatively New,Low,Unfurnished
4478.0,flat,2,2,2,Sohna,0.4029999999999999,0,0,0,0,Low Floor,Relatively New,Low,Low
13608.0,flat,2,2,3,65,2.25,0,0,0,0,Mid Floor,Under Construction,Low,Low
10000.0,flat,3,3,3+,63,3.4,0,0,0,0,Low Floor,Under Construction,High,Medium
8056.0,flat,4,3,No,82,1.45,0,0,0,0,Low Floor,Relatively New,Low,Low
10909.0,flat,2,3,No,69,1.2,0,0,0,0,Low Floor,Relatively New,Low,Unfurnished
15000.0,flat,2,2,3,65,1.9,0,0,0,0,Mid Floor,Under Construction,Medium,Unfurnished
9041.0,flat,3,3,3,88A,1.65,0,0,0,0,High Floor,Newly House,Medium,Unfurnished
13379.0,flat,3,3,3,74,2.7,0,0,0,0,High Floor,Newly House,High,Unfurnished
6388.0,flat,2,2,3,Sohna,0.54,0,0,0,0,Mid Floor,Newly House,Low,Unfurnished
3142.0,flat,1,1,1,Sohna,0.22,0,0,0,0,Low Floor,Newly House,High,Medium
6035.0,flat,2,2,2,Sohna,0.29,0,0,0,0,Mid Floor,Relatively New,Medium,Unfurnished
4271.0,flat,2,2,No,11,0.325,0,0,0,0,High Floor,Relatively New,Low,Unfurnished
6645.0,flat,1,1,1,104,0.2,0,0,0,0,Mid Floor,Relatively New,Low,Unfurnished
8509.0,flat,3,3,3,103,1.57,0,0,0,0,Low Floor,Relatively New,Low,Low
8421.0,flat,2,2,2,37D,0.8,0,0,0,0,Low Floor,Under Construction,Low,Medium
9375.0,flat,3,3,3+,37D,1.35,0,0,1,0,Mid Floor,Under Construction,Medium,Unfurnished
10167.0,flat,4,4,1,69,2.0,0,0,0,0,High Floor,Relatively New,Medium,Unfurnished
7190.0,flat,3,2,3,Sohna,0.87,0,0,0,0,Mid Floor,Relatively New,Low,Low
6170.0,flat,2,2,2,Sohna,0.78,0,0,0,0,Mid Floor,Relatively New,High,Medium
7929.0,flat,2,2,2,71,0.95,0,0,0,0,Mid Floor,Mid,High,Medium
4681.0,flat,3,2,3,92,1.1,0,0,0,0,Low Floor,Relatively New,Low,Low
15348.0,flat,3,3,3,63A,3.3,0,1,0,0,Mid Floor,Under Construction,Medium,Low
4629.555555555556,flat,1,1,No,51,0.3,1,0,0,0,Low Floor,Mid,Low,Unfurnished
13870.0,flat,4,4,3,33,2.96,0,1,0,0,Low Floor,Newly House,Medium,High
6086.0,flat,3,2,2,92,0.79,0,0,0,0,High Floor,Newly House,Low,Unfurnished
6086.0,flat,3,2,2,92,0.79,0,0,0,0,High Floor,Newly House,Low,Unfurnished
12592.0,flat,3,3,3+,33,1.7,0,1,0,0,Mid Floor,Under Construction,Medium,Unfurnished
7567.0,flat,3,3,3+,88A,1.4,0,0,0,0,Mid Floor,Relatively New,Medium,Medium
4098.0,flat,3,3,3,92,0.58,0,0,0,0,Mid Floor,Newly House,Medium,Unfurnished
9532.0,flat,4,5,2,79,2.55,0,1,0,0,Mid Floor,Newly House,Low,Low
11249.0,flat,3,3,3,104,1.9,0,0,1,0,High Floor,Under Construction,High,Medium
10245.0,flat,2,2,3,68,1.25,0,0,0,0,Mid Floor,Newly House,Low,Medium
8250.0,flat,3,3,3+,103,1.65,1,0,0,0,High Floor,Relatively New,Medium,High
4745.0,flat,3,3,3,92,0.75,0,0,0,1,Low Floor,Relatively New,Low,Medium
6808.0,flat,4,6,3+,1A,1.6,1,1,1,0,Mid Floor,Relatively New,Low,Unfurnished
7496.0,flat,2,2,3,107,1.15,1,0,0,0,Low Floor,Relatively New,Low,Medium
15826.0,flat,3,2,2,104,1.4,0,0,0,0,Mid Floor,Under Construction,Low,Unfurnished
7174.0,flat,3,3,3,81,1.28,0,1,1,0,Low Floor,Mid,Low,High
6938.0,flat,3,2,3+,Sohna,0.75,0,0,0,0,Mid Floor,Newly House,High,Unfurnished
13340.0,flat,2,2,2,Gwal Pahari,1.0,0,0,0,0,Mid Floor,Under Construction,Low,Medium
6728.0,flat,2,2,3,95,0.4,0,0,0,0,Low Floor,Under Construction,Low,Unfurnished
8974.0,flat,3,4,2,70,1.75,0,1,1,0,High Floor,Relatively New,Low,Unfurnished
16653.0,flat,2,2,3,65,2.1,0,0,0,0,Mid Floor,Under Construction,Medium,Medium
16139.0,flat,3,3,1,61,2.5,0,0,0,0,Low Floor,Under Construction,Low,Unfurnished
6467.0,flat,6,4,2,10A,2.3,0,0,0,0,Mid Floor,Mid,Low,Low
9474.0,flat,3,4,No,83,1.8,0,0,0,0,Mid Floor,Relatively New,Low,Low
12911.0,flat,3,3,2,61,2.0,0,0,0,1,Mid Floor,Under Construction,Low,Medium
6535.0,flat,2,2,3,79,1.0,1,0,0,0,Mid Floor,Relatively New,Low,Low
5671.0,flat,3,3,3,85,0.9,0,0,0,0,Mid Floor,Relatively New,Low,Unfurnished
15384.0,flat,5,5,3+,Dlf Phase,8.0,1,1,1,1,Low Floor,Old,Low,High
10215.0,flat,2,2,1,70A,0.95,0,0,0,0,High Floor,Newly House,High,High
6500.0,flat,5,5,2,Surya Vihar,1.3,1,1,0,0,Low Floor,Old,Medium,Medium
10211.0,flat,2,2,3,79,1.45,0,0,0,0,High Floor,Under Construction,Low,Unfurnished
2209.111111111112,flat,4,4,No,50,6.75,0,0,0,0,Mid Floor,Mid,Low,Low
6082.0,flat,3,3,3,37D,1.25,0,0,0,0,Mid Floor,Under Construction,Medium,Medium
14254.0,flat,4,4,3+,63,4.49,0,0,0,0,Mid Floor,Newly House,High,High
2777.777777777778,flat,4,4,2,Dlf Phase,6.0,0,1,0,0,Low Floor,Under Construction,Low,High
10699.0,flat,3,3,3,Gwal Pahari,1.53,0,0,0,0,Low Floor,Newly House,High,High
5279.0,flat,3,2,2,92,0.7,0,0,0,0,Mid Floor,Relatively New,Medium,Medium
6500.0,flat,2,2,No,84,0.39,0,0,0,0,Mid Floor,Relatively New,Low,Low
6812.0,flat,2,2,3,Sohna,0.56,0,0,0,0,Mid Floor,Newly House,Medium,Unfurnished
2209.111111111112,flat,4,4,2,59,6.75,0,1,0,0,Mid Floor,Under Construction,Medium,Unfurnished
9074.0,flat,3,2,3,92,0.99,0,0,0,0,Low Floor,Under Construction,Medium,Low
10000.0,flat,2,2,3,85,1.4,0,0,0,0,High Floor,Relatively New,Low,Unfurnished
8571.0,flat,2,2,2,67A,0.6,0,0,0,0,High Floor,Newly House,Low,Unfurnished
9565.0,flat,3,2,2,104,1.35,0,0,0,0,High Floor,Under Construction,Low,Low
6742.0,flat,3,3,No,Sohna,1.2,0,0,0,0,High Floor,Relatively New,Low,Unfurnished
5522.0,flat,2,2,No,79,0.715,0,0,0,0,Mid Floor,Under Construction,Low,Unfurnished
6105.0,flat,2,2,2,3,0.58,0,0,0,0,Low Floor,Old,Medium,Medium
8000.0,flat,3,3,2,89,1.14,1,0,0,0,Low Floor,Under Construction,High,Unfurnished
9146.0,flat,3,3,3+,103,1.69,0,0,0,0,Mid Floor,Relatively New,Low,Medium
4367.0,flat,2,2,2,Sohna,0.48,0,0,0,0,High Floor,Under Construction,Medium,Unfurnished
2296.0,flat,2,2,2,102,1.99,0,0,0,0,High Floor,Under Construction,High,Low
5966.0,flat,2,2,2,81,0.75,0,0,0,0,Mid Floor,Mid,Low,Low
11141.0,flat,3,3,3+,79,2.5,0,0,0,0,Mid Floor,Relatively New,Low,Low
7056.0,flat,2,2,2,Sohna,0.58,0,0,0,0,Mid Floor,Relatively New,Low,Unfurnished
4706.0,flat,2,2,1,86,0.64,0,0,0,0,Mid Floor,Newly House,Medium,Unfurnished
6586.0,flat,3,3,3,77,1.2,0,0,0,0,High Floor,Relatively New,Low,Low
5671.0,flat,3,3,3,85,0.93,0,0,0,0,Mid Floor,Relatively New,Low,Low
6779.0,flat,2,2,3+,68,0.8,0,0,0,0,High Floor,Newly House,Low,Medium
7434.0,flat,1,1,1,81,0.31,0,0,0,0,High Floor,Relatively New,High,High
8100.0,flat,3,2,1,New Colony,0.8,0,0,0,0,Mid Floor,Relatively New,Medium,High
11844.0,flat,2,2,1,67A,0.7,0,0,0,0,High Floor,Newly House,Low,Medium
8108.0,flat,4,3,3+,9A,1.5,0,0,0,0,Mid Floor,Mid,Low,Medium
10204.0,flat,1,1,1,36A,0.4,0,0,0,0,Mid Floor,Relatively New,Low,Medium
9972.0,flat,3,1,No,89,1.1,0,0,0,0,Low Floor,Under Construction,Low,Unfurnished
6667.0,flat,2,2,No,103,0.5,0,0,0,0,Mid Floor,Relatively New,Low,Low
10384.0,flat,3,2,2,33,1.35,0,0,0,0,Mid Floor,Newly House,High,Medium
10651.0,flat,3,4,3,51,1.7,0,0,1,0,Low Floor,Mid,High,Medium
8523.0,flat,2,2,2,99,0.72,0,0,0,0,High Floor,Relatively New,Medium,Unfurnished
7246.0,flat,2,2,2,84,0.35,0,0,0,0,Mid Floor,Relatively New,Low,Unfurnished
8333.0,flat,2,2,1,Subhash Nagar,0.6,0,0,1,0,Low Floor,Newly House,Low,Medium
9000.0,flat,2,2,3,68,1.2,0,0,0,0,Low Floor,Relatively New,High,High
6250.0,flat,2,2,2,103,0.5,0,0,0,0,Mid Floor,Relatively New,Low,Low
7768.0,flat,1,1,1,56,0.47,0,0,0,0,Mid Floor,Old,Medium,Medium
17241.0,flat,3,4,3,53,5.0,0,1,0,0,Mid Floor,Old,Medium,Medium
13502.0,flat,2,2,2,66,1.7,0,0,0,1,Mid Floor,Relatively New,High,Medium
5066.0,flat,3,3,3+,37C,0.95,0,0,0,0,Low Floor,Newly House,Low,Unfurnished
11500.0,flat,3,3,1,86,2.2,0,0,1,0,Mid Floor,Relatively New,High,High
8639.0,flat,2,2,3,81,0.825,0,0,0,0,Low Floor,Relatively New,Low,Low
5701.0,flat,4,4,3,93,1.25,0,0,0,0,High Floor,Relatively New,Low,Low
7119.0,flat,2,2,2,68,0.84,0,0,0,0,Mid Floor,Newly House,Low,Low
10159.0,flat,4,3,2,65,3.2,0,1,0,0,Low Floor,Relatively New,Low,Unfurnished
6903.0,flat,4,5,3+,82,1.75,0,0,0,0,Low Floor,Relatively New,Low,Low
5564.0,flat,2,2,1,Sohna,0.35,0,0,0,0,Low Floor,Newly House,Medium,Unfurnished
15918.0,flat,3,3,No,106,3.9,0,0,0,0,High Floor,Relatively New,Low,Low
2051.0,flat,3,3,3,48,3.45,0,0,0,0,High Floor,Mid,Low,Low
9791.0,flat,4,4,3+,70,2.35,0,1,0,0,Mid Floor,Mid,High,Low
8500.0,flat,3,3,3,89,1.5,0,0,0,0,Mid Floor,Under Construction,High,Low
10276.0,flat,2,2,3+,70A,1.34,0,0,0,0,High Floor,Under Construction,High,Medium
10000.0,flat,4,5,3,110,3.4,0,1,0,0,Mid Floor,Relatively New,High,Medium
10563.0,flat,3,3,3,69,1.8,0,0,0,0,High Floor,Under Construction,Low,Unfurnished
6875.0,flat,4,3,2,92,1.1,0,0,0,0,High Floor,Newly House,Low,Unfurnished
8794.0,flat,2,2,3+,89,0.97,0,0,0,0,Low Floor,Under Construction,Low,Unfurnished
3282.777777777778,flat,3,3,3,63,3.25,0,0,0,1,Mid Floor,Newly House,Low,Unfurnished
15644.0,flat,3,3,2,61,2.55,0,0,0,1,Mid Floor,Under Construction,Low,Medium
4837.0,flat,3,2,2,92,0.61,0,0,0,1,Mid Floor,Under Construction,Low,Unfurnished
9620.0,flat,3,3,3,72,1.9,0,0,0,0,Mid Floor,Relatively New,Low,Low
6938.0,flat,2,2,No,Sohna,0.75,0,0,0,0,Low Floor,Relatively New,Low,Low
6136.0,flat,3,3,3,Sohna,1.35,0,1,0,0,Low Floor,Newly House,High,Unfurnished
8872.0,flat,3,3,2,69,1.65,0,0,0,0,Low Floor,Relatively New,High,Medium
9868.0,flat,3,2,3+,37D,1.5,0,0,0,0,High Floor,Relatively New,Low,Unfurnished
9620.0,flat,3,3,3,72,1.9,0,1,0,0,Mid Floor,Mid,Medium,Medium
2487.555555555556,flat,5,6,3+,48,15.0,1,1,1,0,High Floor,Relatively New,Medium,High
13000.0,flat,4,5,3+,111,3.9,0,1,0,0,Mid Floor,Relatively New,High,High
4842.0,flat,2,2,2,Sohna,0.46,0,0,0,0,Mid Floor,Relatively New,Medium,High
3368.0,flat,2,2,1,Laxman Vihar,0.32,0,0,0,0,Mid Floor,Relatively New,Low,High
7174.0,flat,2,2,1,Sohna,0.42,0,0,0,0,High Floor,Relatively New,Low,Unfurnished
2194.111111111112,flat,4,4,No,63,7.8,0,0,0,0,Mid Floor,Newly House,Low,Low
5937.0,flat,3,3,3,Gwal Pahari,0.95,0,0,0,0,High Floor,Old,Low,Medium
12777.0,flat,4,4,3+,48,3.45,0,0,0,0,Low Floor,Mid,Low,Low
8148.0,flat,3,2,2,70,1.1,0,0,0,0,Mid Floor,Relatively New,Low,Low
5102.0,flat,3,2,2,1,0.85,0,0,0,0,Mid Floor,Mid,Low,Unfurnished
5954.0,flat,2,2,2,91,0.95,0,0,0,0,Mid Floor,Relatively New,Medium,Unfurnished
4518.0,flat,3,2,2,Imt Manesar,0.75,0,0,0,0,Mid Floor,Mid,Low,Unfurnished
6578.0,flat,2,2,2,89,0.75,0,0,0,0,Mid Floor,Mid,Low,Unfurnished
6628.0,flat,3,3,2,83,1.4,0,0,0,0,Mid Floor,Relatively New,High,Medium
10698.0,flat,3,4,2,Malibu Town,2.45,1,0,0,0,Low Floor,Old,Low,High
8474.0,flat,2,2,3,68,1.0,0,0,0,0,High Floor,Newly House,Low,Unfurnished
8784.0,flat,3,3,2,89,1.25,1,0,0,0,Mid Floor,Under Construction,Low,Unfurnished
10833.0,flat,4,4,3+,69,2.6,0,1,0,0,Mid Floor,Mid,Low,Medium
11034.0,flat,3,3,3+,15,1.6,0,0,1,0,Low Floor,Mid,Low,Medium
7097.0,flat,3,2,3,89,1.1,0,0,0,0,Mid Floor,Under Construction,Low,Low
10000.0,flat,2,3,No,Palam Vihar,1.0,0,0,0,0,Low Floor,Mid,Low,Low
14381.0,flat,3,3,2,36A,3.65,0,0,0,0,High Floor,Under Construction,Low,Medium
7945.0,flat,3,3,2,71,1.4,0,0,1,0,Low Floor,Mid,High,High
14723.0,flat,3,3,2,61,2.6,0,0,0,0,Low Floor,Under Construction,Medium,Unfurnished
11379.0,flat,2,2,2,74,1.6,0,0,0,0,High Floor,Newly House,Low,Unfurnished
6250.0,flat,2,2,2,2,0.75,1,0,1,1,High Floor,Under Construction,Medium,Medium
5660.0,flat,2,2,2,83,0.75,0,0,0,0,Mid Floor,Relatively New,Medium,Medium
2070.6666666666665,flat,3,4,3,66,3.9,0,0,0,0,Low Floor,Relatively New,Low,Low
11500.0,flat,1,1,1,71,1.0,0,0,0,0,Mid Floor,Mid,Low,Low
4522.0,flat,2,2,3,108,0.7,0,0,0,0,Low Floor,Relatively New,Low,Low
7059.0,flat,2,2,2,Sohna,0.9,0,0,0,0,Mid Floor,Relatively New,Low,Unfurnished
4800.0,flat,2,2,3,95,0.6,0,0,0,0,Mid Floor,Relatively New,Low,Low
7490.0,flat,4,4,2,109,1.97,0,1,1,0,High Floor,Relatively New,Low,Medium
7142.0,flat,3,3,No,37C,1.35,0,0,0,0,Low Floor,Under Construction,Low,Low
5319.0,flat,2,2,3,37D,0.75,0,0,0,0,High Floor,Mid,Low,Unfurnished
11594.0,flat,2,2,2,61,1.6,0,1,0,0,High Floor,Relatively New,High,Low
6561.0,flat,2,2,1,Sohna,0.395,0,0,0,0,Low Floor,Newly House,High,Medium
8215.0,flat,2,2,2,Sohna,0.99,0,0,0,0,Mid Floor,Under Construction,Low,Unfurnished
8917.0,flat,4,6,3+,106,2.1,0,1,0,1,Mid Floor,Relatively New,Medium,Unfurnished
5390.0,flat,2,2,2,78,0.69,0,0,0,0,High Floor,Mid,Medium,Unfurnished
9066.0,flat,2,2,2,89,1.0,1,0,0,0,Low Floor,Under Construction,Low,Unfurnished
11333.0,flat,3,2,3,36,0.85,0,0,0,0,Low Floor,Newly House,Low,Unfurnished
4301.0,flat,2,2,1,Sohna,0.32,0,0,0,0,Mid Floor,Relatively New,High,Unfurnished
4521.0,flat,2,2,3,108,0.7,0,0,0,0,Low Floor,Mid,Low,Medium
7633.0,flat,2,2,1,Sohna,0.4,0,0,0,1,Low Floor,Newly House,Low,High
9978.0,flat,3,3,2,89,1.42,0,0,0,0,Mid Floor,Under Construction,Low,Unfurnished
5899.0,flat,2,2,2,95,0.38,1,0,0,0,Mid Floor,Relatively New,Medium,Low
4513.0,flat,2,2,2,Sohna,0.26,0,0,0,0,Mid Floor,Relatively New,Medium,Unfurnished
8333.0,flat,1,1,1,36A,0.5,0,0,0,0,Mid Floor,Relatively New,Low,Unfurnished
15294.0,flat,4,4,3+,72,6.5,1,1,1,0,Low Floor,Relatively New,High,Low
9000.0,flat,3,4,2,79,1.9,0,1,0,0,High Floor,Newly House,Low,Unfurnished
6724.0,flat,2,2,3,Sohna,0.85,0,0,0,0,Mid Floor,Newly House,High,Unfurnished
6190.0,flat,3,3,1,Adarsh Nagar,0.65,0,0,0,0,Low Floor,Newly House,Low,High
4513.0,flat,2,2,2,Sohna,0.26,0,0,0,0,Low Floor,Mid,Low,Unfurnished
6076.0,flat,2,2,2,Sohna,0.35,0,0,0,0,High Floor,Newly House,Medium,Unfurnished
7500.0,flat,3,3,3,37C,1.05,0,0,0,0,Mid Floor,Newly House,Low,Low
5855.0,flat,3,3,3,37C,0.9,0,0,0,0,Mid Floor,Mid,High,Medium
2391.0,flat,4,4,No,63,8.5,0,0,0,0,High Floor,Newly House,Low,Low
10204.0,flat,2,2,2,76,0.75,0,0,0,0,High Floor,Under Construction,Low,Unfurnished
8571.0,flat,3,3,3,89,1.5,0,0,0,1,Low Floor,Under Construction,Low,Unfurnished
7530.0,flat,4,5,3+,104,1.75,0,1,0,0,Low Floor,Newly House,High,Medium
8837.0,flat,3,4,3,79,1.9,0,0,0,0,High Floor,Under Construction,High,Unfurnished
8677.0,flat,3,2,3,33,1.45,0,0,0,0,Mid Floor,Under Construction,Low,Unfurnished
1944.4444444444443,flat,3,3,1,59,4.02,0,0,0,0,Mid Floor,Under Construction,Medium,Unfurnished
5000.0,flat,2,2,3,92,0.5,0,0,0,0,Low Floor,Relatively New,Low,Low
2010.0,flat,3,4,3+,66,3.98,0,1,0,0,Low Floor,Mid,High,High
7355.0,flat,2,2,3,Sohna,0.5479999999999999,0,0,0,0,Mid Floor,Newly House,High,Low
16256.0,flat,2,2,3,79,1.47,1,0,0,0,Mid Floor,Newly House,High,Unfurnished
10057.0,flat,2,2,2,111,0.7,0,0,0,0,Mid Floor,Relatively New,Medium,Low
5213.0,flat,2,2,2,Sohna,2.6,0,0,0,0,Mid Floor,Newly House,Low,Unfurnished
9972.0,flat,2,2,2,89,1.1,0,0,0,0,Mid Floor,Under Construction,High,Unfurnished
14874.0,flat,2,2,2,36A,2.2,0,0,0,0,High Floor,Under Construction,Low,Medium
5500.0,flat,3,2,2,95,0.55,1,0,0,0,High Floor,Newly House,Low,Medium
8527.0,flat,3,2,2,95,0.55,1,0,0,0,High Floor,Newly House,Medium,Medium
8151.0,flat,3,3,2,89,1.16,1,0,0,0,Mid Floor,Under Construction,Medium,Unfurnished
9020.0,flat,2,2,3,68,1.1,0,0,0,0,High Floor,Newly House,High,Unfurnished
13369.0,flat,2,2,No,33,1.2,0,0,0,0,High Floor,Under Construction,Low,Unfurnished
7826.0,flat,4,4,2,45,2.25,0,1,0,0,Mid Floor,Old,Low,High
1957.2222222222224,flat,3,4,3+,76,3.35,0,1,0,0,Mid Floor,Under Construction,High,High
12500.0,flat,3,4,3+,79,2.69,0,1,0,0,Mid Floor,Newly House,Low,Medium
5882.0,flat,2,2,No,86,0.8,0,0,0,0,Low Floor,Relatively New,Low,Low
5495.0,flat,2,2,No,95,0.35,0,0,0,0,Mid Floor,Relatively New,Low,Unfurnished
6666.0,flat,2,2,1,81,0.6,0,0,0,0,Low Floor,Under Construction,Low,Unfurnished
6478.0,flat,2,2,2,Sohna,0.46,0,0,0,0,Mid Floor,Relatively New,Low,High
11633.0,flat,3,4,3+,102,2.5,1,1,0,0,High Floor,Newly House,Low,Medium
6666.0,flat,2,2,1,81,0.6,0,0,0,0,Low Floor,Relatively New,Low,Medium
8163.0,flat,2,2,2,68,1.0,0,1,0,0,High Floor,Newly House,High,Unfurnished
7294.0,flat,2,2,2,Sohna,0.93,0,0,0,1,Mid Floor,Under Construction,Medium,Unfurnished
15500.0,flat,3,3,3,61,2.54,0,0,0,0,Low Floor,Under Construction,Medium,Low
6775.0,flat,3,2,3+,Sushant Lok Phase,1.5,0,0,0,0,Low Floor,Mid,Medium,Low
5177.0,flat,2,2,3,90,0.7,1,0,0,0,Mid Floor,Newly House,High,Unfurnished
15200.0,flat,3,3,3,65,2.78,0,0,0,0,High Floor,Relatively New,Medium,Unfurnished
5198.0,flat,2,2,No,Sohna,0.25,0,0,0,0,Low Floor,Relatively New,Low,Low
4260.0,flat,4,5,3+,92,0.9,0,1,0,0,Mid Floor,Relatively New,Low,Low
5120.0,flat,3,4,3,90,0.96,0,1,0,0,Mid Floor,Newly House,High,Unfurnished
6000.0,flat,3,2,1,37D,1.2,0,1,0,1,Mid Floor,Under Construction,Medium,Unfurnished
6590.0,flat,2,2,3+,107,0.9,0,0,0,1,Mid Floor,Relatively New,Low,High
6000.0,flat,1,1,2,102,0.45,0,0,0,0,Mid Floor,Relatively New,Low,Low
5150.0,flat,2,2,No,11,0.36,0,0,0,0,High Floor,Relatively New,Low,Unfurnished
11028.0,flat,4,4,3+,Gwal Pahari,5.9,0,0,0,0,Low Floor,Mid,Low,Low
6722.0,flat,2,1,No,Sohna,0.32,0,0,0,0,Low Floor,Relatively New,Low,Low
6593.0,flat,3,3,3,37C,1.2,0,0,0,0,Mid Floor,Under Construction,Medium,Unfurnished
5656.0,flat,2,2,3,95,0.56,0,0,0,0,High Floor,Newly House,Low,Unfurnished
9395.0,flat,3,3,3,79,1.4,0,0,0,0,Low Floor,Newly House,High,Medium
11574.0,flat,2,2,2,31,1.25,0,0,0,0,Low Floor,Old,Low,Low
10200.0,flat,2,2,3+,33,1.5,0,0,0,0,Low Floor,Under Construction,High,Unfurnished
14322.0,flat,3,2,3,68,2.22,0,0,0,0,Mid Floor,Relatively New,Low,Medium
8278.0,flat,4,4,3+,Valley View Estate,1.5,1,1,0,1,Mid Floor,Old,High,Medium
9641.0,flat,3,4,3,79,1.85,0,1,1,0,High Floor,Newly House,Low,Medium
13913.0,flat,2,2,2,61,1.6,0,0,0,0,Mid Floor,Under Construction,Low,Unfurnished
4134.0,flat,3,4,3+,108,2.15,1,0,0,0,High Floor,Relatively New,Low,Unfurnished
6243.0,flat,2,2,2,Sohna,0.3,0,0,0,0,Mid Floor,Relatively New,High,High
9050.0,flat,2,2,2,68,1.32,0,0,0,0,Mid Floor,Newly House,Low,Unfurnished
16666.0,flat,3,3,3,63,3.0,0,0,0,0,Mid Floor,Newly House,Medium,Low
8432.0,flat,3,3,2,89,1.2,1,0,0,1,Mid Floor,Under Construction,Low,Unfurnished
11583.0,flat,3,2,3+,33,1.39,0,0,0,0,High Floor,Under Construction,High,Unfurnished
16411.0,flat,3,3,3,65,3.0,0,0,0,0,High Floor,Under Construction,High,Unfurnished
7058.0,flat,3,3,3,89,1.5,1,1,0,0,Mid Floor,Relatively New,High,Medium
8695.0,flat,4,4,2,56,2.0,0,0,0,0,Mid Floor,Under Construction,Low,Unfurnished
12500.0,flat,4,5,3+,Mehrauli Gurgaon Road,2.75,1,1,0,0,Mid Floor,Old,High,High
8888.0,flat,1,1,1,111,0.36,0,0,0,0,Mid Floor,Relatively New,Low,Unfurnished
4666.0,flat,1,1,1,Laxman Vihar Phase,0.21,0,0,0,0,Low Floor,Relatively New,Low,Medium
7807.0,flat,1,1,2,104,0.255,0,0,0,0,Low Floor,Relatively New,High,Low
522.0,flat,2,2,2,95,0.375,1,0,0,0,Mid Floor,Newly House,Low,Unfurnished
7623.0,flat,3,4,3+,107,1.8,0,1,0,0,Low Floor,Relatively New,High,Unfurnished
15500.0,flat,3,4,3,36A,4.1,1,0,0,0,High Floor,Under Construction,Low,High
8269.0,flat,2,2,3,79,1.3,1,0,0,0,Mid Floor,Newly House,Low,Unfurnished
6475.0,flat,2,2,2,95A,0.45,0,0,0,0,High Floor,Newly House,Low,Unfurnished
8000.0,flat,3,2,2,107,0.6,0,0,0,0,Mid Floor,Relatively New,Low,Low
6644.0,flat,2,2,1,107,0.4,0,0,0,0,Mid Floor,Relatively New,Low,Medium
14420.0,flat,2,2,2,22,1.99,1,1,1,0,Mid Floor,Newly House,Low,Medium
15546.0,flat,2,2,2,22,1.99,0,0,0,0,Mid Floor,Newly House,Low,Low
5833.0,flat,2,2,1,5,0.28,0,0,0,0,Low Floor,Relatively New,Low,Unfurnished
6016.0,flat,2,2,3+,Sohna,0.74,0,0,0,0,High Floor,Relatively New,Medium,Low
8827.0,flat,3,3,2,89,1.28,1,0,0,0,Mid Floor,Under Construction,High,Unfurnished
13913.0,flat,2,2,2,61,1.6,1,0,0,1,Mid Floor,Under Construction,Low,Low
7863.0,flat,2,2,2,89,0.9704,1,0,0,0,Low Floor,Newly House,Low,Low
6408.0,flat,2,2,2,77,0.86,0,0,0,0,High Floor,Newly House,Medium,High
9904.0,flat,2,2,2,70A,1.25,0,0,0,0,High Floor,Under Construction,Low,Medium
2986.111111111112,flat,3,3,3,63A,3.23,0,1,0,0,Mid Floor,Under Construction,Medium,Low
7862.0,flat,1,1,No,107,0.25,0,0,0,0,Low Floor,Relatively New,Low,Unfurnished
